FIPS,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11
49011,-2.0,-3.0,-46.0,2.0,1.0,1.0,2.0,5.0,2.0,3.0,3.0,2.0,2.0,4.0,5.0,-1.0,2.0,-2.0,1.0,2.0,1.0,3.0,-1.0,1.0,1.0,1.0,0.0,-4.0,-3.0,-20.0,-22.0,-28.0,-44.0,-36.0,-38.0,-19.0,-35.0,-42.0,-45.0,-46.0,-47.0,-45.0,-27.0,-41.0,-51.0,-52.0,-53.0,-55.0,-54.0,-34.0,-45.0,-53.0,-54.0,-54.0,-54.0,-54.0,-33.0
51740,0.0,-2.0,-27.0,2.0,3.0,-1.0,-21.0,3.0,-1.0,6.0,3.0,1.0,2.0,3.0,3.0,-1.0,6.0,-4.0,4.0,2.0,1.0,-3.0,0.0,4.0,0.0,2.0,0.0,-1.0,1.0,-11.0,-10.0,-17.0,-22.0,-24.0,-27.0,-20.0,-27.0,-30.0,-32.0,-37.0,-36.0,-34.0,-27.0,-34.0,-34.0,-39.0,-40.0,-40.0,-40.0,-29.0,-35.0,-38.0,-40.0,-41.0,-41.0,-43.0,-30.0
51650,-3.0,-2.0,-31.0,3.0,2.0,0.0,-17.0,0.0,1.0,6.0,4.0,2.0,3.0,5.0,1.0,3.0,5.0,3.0,2.0,1.0,2.0,1.0,1.0,5.0,4.0,2.0,1.0,1.0,-5.0,-9.0,-15.0,-21.0,-27.0,-28.0,-29.0,-25.0,-29.0,-34.0,-35.0,-41.0,-39.0,-39.0,-29.0,-32.0,-40.0,-42.0,-44.0,-42.0,-42.0,-33.0,-34.0,-43.0,-44.0,-48.0,-47.0,-47.0,-34.0
49035,0.0,-2.0,-36.0,2.0,2.0,2.0,7.0,3.0,2.0,4.0,3.0,2.0,2.0,5.0,4.0,-1.0,4.0,1.0,3.0,3.0,5.0,3.0,1.0,3.0,1.0,0.0,-2.0,-4.0,-3.0,-15.0,-22.0,-29.0,-51.0,-39.0,-35.0,-19.0,-29.0,-40.0,-42.0,-45.0,-46.0,-42.0,-29.0,-38.0,-47.0,-49.0,-50.0,-51.0,-47.0,-35.0,-41.0,-50.0,-51.0,-52.0,-52.0,-51.0,-35.0
51550,-1.0,-2.0,-35.0,3.0,2.0,1.0,-22.0,0.0,2.0,4.0,3.0,3.0,4.0,6.0,4.0,2.0,4.0,-7.0,3.0,4.0,3.0,2.0,0.0,4.0,2.0,1.0,1.0,1.0,0.0,-10.0,-16.0,-23.0,-29.0,-31.0,-32.0,-22.0,-30.0,-38.0,-38.0,-44.0,-41.0,-40.0,-28.0,-36.0,-41.0,-45.0,-47.0,-46.0,-45.0,-31.0,-38.0,-46.0,-47.0,-48.0,-47.0,-49.0,-34.0
51680,-2.0,0.0,-8.0,-1.0,1.0,1.0,3.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,-1.0,4.0,1.0,0.0,3.0,0.0,2.0,-2.0,0.0,-1.0,-2.0,-2.0,-7.0,-11.0,-9.0,-13.0,-16.0,-22.0,-28.0,-28.0,-30.0,-28.0,-34.0,-32.0,-34.0,-36.0,-37.0,-37.0,-32.0,-35.0,-36.0,-42.0,-43.0,-41.0,-42.0,-36.0,-42.0,-40.0,-43.0,-43.0,-45.0,-48.0,-39.0
51700,0.0,2.0,-26.0,3.0,2.0,1.0,-16.0,3.0,5.0,7.0,2.0,3.0,3.0,6.0,5.0,2.0,6.0,3.0,3.0,3.0,1.0,3.0,5.0,5.0,3.0,2.0,1.0,2.0,-1.0,-7.0,-14.0,-21.0,-25.0,-27.0,-28.0,-22.0,-26.0,-33.0,-34.0,-40.0,-37.0,-37.0,-26.0,-31.0,-38.0,-41.0,-43.0,-41.0,-41.0,-32.0,-31.0,-42.0,-43.0,-44.0,-45.0,-45.0,-34.0
50007,2.0,3.0,-21.0,1.0,1.0,6.0,2.0,2.0,7.0,-12.0,-12.0,-12.0,-9.0,-12.0,2.0,7.0,-8.0,-11.0,1.0,6.0,1.0,2.0,3.0,-5.0,-5.0,-4.0,-1.0,-8.0,-3.0,-6.0,-20.0,-33.0,-42.0,-42.0,-46.0,-31.0,-33.0,-53.0,-55.0,-56.0,-61.0,-62.0,-46.0,-46.0,-65.0,-65.0,-65.0,-64.0,-64.0,-46.0,-46.0,-65.0,-66.0,-66.0,-65.0,-66.0,-48.0
49057,2.0,-2.0,-38.0,1.0,3.0,3.0,6.0,5.0,3.0,4.0,3.0,3.0,3.0,10.0,6.0,-1.0,3.0,1.0,1.0,2.0,5.0,5.0,2.0,3.0,3.0,2.0,1.0,0.0,3.0,-11.0,-14.0,-20.0,-32.0,-29.0,-27.0,-13.0,-28.0,-34.0,-38.0,-39.0,-40.0,-35.0,-20.0,-31.0,-42.0,-44.0,-44.0,-46.0,-43.0,-28.0,-35.0,-43.0,-46.0,-46.0,-47.0,-46.0,-27.0
51760,-2.0,-1.0,-19.0,1.0,1.0,0.0,1.0,2.0,1.0,7.0,1.0,1.0,1.0,2.0,0.0,2.0,6.0,0.0,2.0,1.0,1.0,0.0,-2.0,2.0,-1.0,-2.0,-5.0,-7.0,-5.0,-11.0,-19.0,-28.0,-33.0,-35.0,-36.0,-28.0,-32.0,-41.0,-42.0,-47.0,-45.0,-44.0,-33.0,-37.0,-43.0,-47.0,-49.0,-49.0,-47.0,-35.0,-40.0,-46.0,-50.0,-51.0,-51.0,-52.0,-39.0
49053,-2.0,1.0,-33.0,1.0,1.0,0.0,3.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,-1.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,0.0,0.0,-6.0,-2.0,-17.0,-20.0,-24.0,-28.0,-30.0,-33.0,-20.0,-33.0,-27.0,-29.0,-31.0,-31.0,-31.0,-25.0,-39.0,-31.0,-34.0,-35.0,-36.0,-35.0,-32.0,-40.0,-34.0,-36.0,-37.0,-38.0,-40.0,-31.0
53033,-3.0,-2.0,-40.0,-8.0,-7.0,-6.0,-7.0,-1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,-5.0,-8.0,-16.0,-22.0,-5.0,-6.0,-25.0,-27.0,-27.0,-32.0,-37.0,-13.0,-15.0,-45.0,-51.0,-53.0,-55.0,-55.0,-36.0,-38.0,-58.0,-62.0,-65.0,-68.0,-68.0,-48.0,-47.0,-69.0,-70.0,-70.0,-70.0,-69.0,-48.0,-48.0,-69.0,-70.0,-70.0,-70.0,-70.0,-48.0
51770,-2.0,0.0,-13.0,3.0,3.0,1.0,2.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,3.0,3.0,1.0,1.0,-3.0,2.0,1.0,2.0,-1.0,-7.0,0.0,-9.0,-10.0,-14.0,-21.0,-22.0,-24.0,-18.0,-25.0,-27.0,-29.0,-31.0,-33.0,-31.0,-25.0,-33.0,-32.0,-37.0,-37.0,-37.0,-37.0,-30.0,-35.0,-38.0,-39.0,-41.0,-42.0,-47.0,-33.0
53061,-3.0,0.0,-29.0,-6.0,-2.0,-1.0,-1.0,0.0,0.0,8.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,-3.0,-3.0,-7.0,-9.0,-2.0,-4.0,-6.0,-14.0,-13.0,-16.0,-21.0,-7.0,-11.0,-25.0,-36.0,-38.0,-40.0,-41.0,-29.0,-33.0,-42.0,-49.0,-54.0,-59.0,-59.0,-44.0,-45.0,-57.0,-61.0,-61.0,-62.0,-60.0,-44.0,-45.0,-58.0,-61.0,-61.0,-61.0,-60.0,-44.0
51810,1.0,-1.0,-31.0,2.0,1.0,0.0,-10.0,2.0,3.0,5.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,-7.0,2.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,-1.0,-2.0,-1.0,-8.0,-15.0,-23.0,-29.0,-32.0,-33.0,-25.0,-28.0,-38.0,-39.0,-45.0,-43.0,-44.0,-31.0,-36.0,-43.0,-46.0,-48.0,-48.0,-47.0,-36.0,-39.0,-47.0,-48.0,-49.0,-50.0,-52.0,-37.0
53073,-1.0,0.0,-27.0,0.0,2.0,2.0,3.0,2.0,1.0,9.0,3.0,3.0,2.0,3.0,3.0,5.0,9.0,1.0,2.0,-1.0,-4.0,3.0,3.0,6.0,0.0,-4.0,-7.0,-8.0,-4.0,-10.0,-18.0,-30.0,-33.0,-36.0,-37.0,-29.0,-34.0,-39.0,-47.0,-49.0,-54.0,-54.0,-44.0,-44.0,-51.0,-56.0,-55.0,-56.0,-55.0,-44.0,-44.0,-51.0,-55.0,-55.0,-56.0,-57.0,-43.0
51800,-3.0,-3.0,-34.0,2.0,2.0,-1.0,-31.0,-3.0,-1.0,3.0,2.0,1.0,1.0,1.0,3.0,5.0,3.0,-7.0,1.0,1.0,-1.0,0.0,3.0,2.0,2.0,0.0,-1.0,-3.0,-2.0,-7.0,-14.0,-22.0,-27.0,-27.0,-32.0,-23.0,-27.0,-35.0,-35.0,-41.0,-39.0,-39.0,-23.0,-29.0,-39.0,-42.0,-43.0,-42.0,-42.0,-26.0,-32.0,-41.0,-43.0,-44.0,-45.0,-47.0,-29.0
53005,-1.0,-1.0,-38.0,2.0,1.0,0.0,1.0,0.0,-2.0,3.0,2.0,2.0,3.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,-4.0,1.0,0.0,-1.0,-1.0,0.0,-2.0,-3.0,-5.0,-12.0,-14.0,-28.0,-32.0,-34.0,-35.0,-21.0,-30.0,-42.0,-45.0,-48.0,-51.0,-48.0,-34.0,-39.0,-52.0,-54.0,-54.0,-54.0,-50.0,-36.0,-40.0,-53.0,-54.0,-55.0,-55.0,-52.0,-36.0
55139,5.0,1.0,-9.0,0.0,2.0,2.0,-1.0,6.0,2.0,2.0,3.0,3.0,2.0,2.0,6.0,4.0,2.0,-2.0,2.0,2.0,4.0,6.0,4.0,2.0,2.0,2.0,1.0,1.0,5.0,-1.0,-9.0,-17.0,-26.0,-28.0,-29.0,-18.0,-24.0,-33.0,-36.0,-41.0,-41.0,-40.0,-30.0,-32.0,-40.0,-41.0,-41.0,-41.0,-42.0,-28.0,-31.0,-43.0,-43.0,-43.0,-43.0,-52.0,-30.0
55101,0.0,0.0,-9.0,2.0,1.0,1.0,2.0,7.0,2.0,3.0,2.0,0.0,1.0,-1.0,5.0,4.0,2.0,0.0,1.0,2.0,2.0,6.0,2.0,2.0,2.0,1.0,0.0,-5.0,2.0,-2.0,-12.0,-19.0,-25.0,-29.0,-30.0,-18.0,-25.0,-34.0,-37.0,-41.0,-42.0,-40.0,-29.0,-32.0,-41.0,-42.0,-43.0,-43.0,-41.0,-28.0,-33.0,-41.0,-43.0,-44.0,-44.0,-52.0,-33.0
55133,7.0,3.0,-6.0,-1.0,1.0,1.0,2.0,7.0,3.0,3.0,1.0,1.0,2.0,1.0,8.0,4.0,3.0,-1.0,2.0,2.0,4.0,7.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0,-6.0,-19.0,-29.0,-35.0,-37.0,-38.0,-23.0,-35.0,-44.0,-49.0,-51.0,-51.0,-50.0,-34.0,-40.0,-50.0,-52.0,-52.0,-51.0,-50.0,-33.0,-40.0,-51.0,-53.0,-53.0,-52.0,-57.0,-35.0
56021,0.0,2.0,-37.0,3.0,3.0,2.0,5.0,4.0,5.0,6.0,-1.0,2.0,4.0,4.0,2.0,6.0,5.0,4.0,4.0,4.0,5.0,9.0,8.0,5.0,3.0,2.0,1.0,-10.0,-5.0,0.0,-16.0,-19.0,-23.0,-37.0,-33.0,-22.0,-24.0,-33.0,-37.0,-38.0,-39.0,-40.0,-30.0,-28.0,-40.0,-42.0,-42.0,-47.0,-43.0,-27.0,-28.0,-40.0,-43.0,-43.0,-43.0,-45.0,-31.0
42069,0.0,3.0,-21.0,1.0,3.0,3.0,3.0,4.0,5.0,7.0,3.0,4.0,2.0,4.0,2.0,6.0,6.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,-3.0,-3.0,-12.0,-24.0,-27.0,-31.0,-35.0,-29.0,-27.0,-43.0,-46.0,-45.0,-46.0,-44.0,-37.0,-34.0,-45.0,-48.0,-47.0,-48.0,-48.0,-36.0,-34.0,-46.0,-49.0,-48.0,-51.0,-57.0,-37.0
44003,-2.0,3.0,-30.0,-11.0,-8.0,-5.0,-5.0,0.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,-1.0,-1.0,-5.0,-3.0,-5.0,-21.0,-31.0,-33.0,-36.0,-36.0,-23.0,-24.0,-40.0,-44.0,-46.0,-46.0,-45.0,-34.0,-36.0,-46.0,-49.0,-48.0,-49.0,-49.0,-36.0,-36.0,-49.0,-51.0,-52.0,-52.0,-53.0,-38.0
45079,-3.0,-4.0,-20.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,-1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.0,-1.0,-1.0,-8.0,-2.0,-6.0,-14.0,-19.0,-25.0,-27.0,-31.0,-20.0,-29.0,-36.0,-40.0,-40.0,-40.0,-40.0,-26.0,-35.0,-43.0,-46.0,-46.0,-47.0,-47.0,-33.0,-38.0,-47.0,-49.0,-50.0,-50.0,-54.0,-34.0
46103,0.0,1.0,-24.0,1.0,0.0,2.0,6.0,2.0,5.0,4.0,-30.0,2.0,-3.0,-1.0,7.0,9.0,7.0,2.0,1.0,3.0,6.0,-3.0,0.0,3.0,-1.0,-2.0,-3.0,-1.0,-14.0,-5.0,-13.0,-17.0,-21.0,-27.0,-21.0,-14.0,-21.0,-23.0,-30.0,-33.0,-35.0,-34.0,-28.0,-30.0,-33.0,-37.0,-39.0,-52.0,-38.0,-31.0,-33.0,-35.0,-38.0,-40.0,-40.0,-42.0,-35.0
47093,1.0,1.0,-13.0,1.0,3.0,0.0,1.0,5.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,-7.0,3.0,3.0,1.0,5.0,1.0,2.0,0.0,2.0,0.0,-11.0,-3.0,-11.0,-20.0,-25.0,-27.0,-29.0,-32.0,-21.0,-32.0,-38.0,-42.0,-43.0,-43.0,-45.0,-30.0,-40.0,-44.0,-47.0,-46.0,-47.0,-48.0,-34.0,-41.0,-48.0,-50.0,-50.0,-49.0,-56.0,-36.0
48245,4.0,3.0,-11.0,0.0,3.0,-2.0,1.0,4.0,3.0,3.0,3.0,5.0,2.0,2.0,7.0,4.0,5.0,2.0,3.0,2.0,1.0,2.0,1.0,-2.0,-5.0,-4.0,-6.0,-7.0,-2.0,-3.0,-10.0,-16.0,-18.0,-22.0,-26.0,-18.0,-25.0,-23.0,-29.0,-28.0,-31.0,-32.0,-28.0,-33.0,-32.0,-36.0,-36.0,-37.0,-37.0,-29.0,-35.0,-34.0,-38.0,-37.0,-39.0,-52.0,-33.0
01101,3.0,-4.0,-28.0,1.0,-1.0,0.0,2.0,15.0,0.0,2.0,4.0,2.0,2.0,2.0,7.0,2.0,2.0,1.0,-2.0,1.0,3.0,16.0,4.0,3.0,2.0,1.0,2.0,-1.0,3.0,-8.0,-16.0,-21.0,-28.0,-32.0,-36.0,-20.0,-29.0,-33.0,-35.0,-36.0,-36.0,-38.0,-22.0,-34.0,-40.0,-43.0,-41.0,-42.0,-42.0,-29.0,-38.0,-43.0,-45.0,-46.0,-45.0,-50.0,-29.0
01083,4.0,0.0,-23.0,3.0,4.0,1.0,3.0,10.0,4.0,2.0,4.0,2.0,4.0,2.0,14.0,8.0,3.0,2.0,2.0,4.0,2.0,11.0,4.0,3.0,-1.0,2.0,3.0,-1.0,10.0,-3.0,-11.0,-19.0,-24.0,-25.0,-30.0,-12.0,-27.0,-35.0,-37.0,-39.0,-39.0,-39.0,-17.0,-32.0,-42.0,-44.0,-43.0,-42.0,-44.0,-25.0,-37.0,-46.0,-47.0,-49.0,-48.0,-51.0,-24.0
04019,0.0,-1.0,-10.0,3.0,0.0,-16.0,-15.0,-4.0,-1.0,3.0,3.0,1.0,1.0,2.0,1.0,0.0,3.0,3.0,2.0,1.0,2.0,0.0,-2.0,0.0,0.0,-2.0,-4.0,-9.0,-2.0,-6.0,-21.0,-24.0,-31.0,-33.0,-34.0,-24.0,-30.0,-36.0,-38.0,-40.0,-42.0,-42.0,-32.0,-36.0,-42.0,-43.0,-47.0,-47.0,-46.0,-36.0,-39.0,-46.0,-47.0,-49.0,-49.0,-51.0,-39.0
06087,-4.0,0.0,-40.0,0.0,1.0,0.0,0.0,2.0,3.0,7.0,2.0,3.0,1.0,3.0,3.0,1.0,8.0,2.0,3.0,-2.0,0.0,-1.0,3.0,4.0,-3.0,-5.0,-8.0,-9.0,-7.0,-10.0,-26.0,-46.0,-48.0,-49.0,-48.0,-35.0,-38.0,-50.0,-56.0,-53.0,-54.0,-52.0,-40.0,-41.0,-51.0,-55.0,-53.0,-55.0,-52.0,-40.0,-45.0,-56.0,-56.0,-56.0,-57.0,-55.0,-40.0
06007,-2.0,0.0,-27.0,0.0,-1.0,-1.0,2.0,2.0,2.0,8.0,4.0,3.0,3.0,6.0,2.0,5.0,8.0,4.0,3.0,2.0,6.0,-1.0,3.0,6.0,3.0,1.0,0.0,-1.0,-4.0,-7.0,-17.0,-25.0,-28.0,-30.0,-34.0,-24.0,-29.0,-36.0,-42.0,-43.0,-43.0,-40.0,-34.0,-34.0,-40.0,-45.0,-44.0,-44.0,-40.0,-36.0,-38.0,-41.0,-44.0,-45.0,-46.0,-44.0,-31.0
06115,1.0,-3.0,-41.0,1.0,0.0,1.0,-1.0,1.0,-2.0,1.0,4.0,2.0,1.0,2.0,4.0,-1.0,2.0,4.0,0.0,2.0,1.0,-2.0,-1.0,0.0,2.0,-1.0,0.0,-1.0,-5.0,-10.0,-19.0,-22.0,-28.0,-27.0,-35.0,-24.0,-31.0,-39.0,-41.0,-41.0,-42.0,-40.0,-29.0,-38.0,-43.0,-43.0,-43.0,-44.0,-43.0,-34.0,-41.0,-44.0,-43.0,-45.0,-44.0,-45.0,-30.0
06061,-1.0,1.0,-43.0,-2.0,-2.0,-2.0,-2.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,-1.0,0.0,2.0,1.0,-1.0,-2.0,-5.0,-7.0,-13.0,-25.0,-30.0,-38.0,-40.0,-46.0,-34.0,-40.0,-50.0,-52.0,-53.0,-53.0,-51.0,-41.0,-44.0,-52.0,-55.0,-53.0,-53.0,-53.0,-43.0,-48.0,-55.0,-55.0,-56.0,-56.0,-55.0,-41.0
06047,-4.0,-2.0,-42.0,-10.0,-10.0,-9.0,-11.0,-2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,5.0,6.0,6.0,6.0,4.0,2.0,2.0,7.0,6.0,5.0,3.0,2.0,1.0,-4.0,-7.0,-12.0,-17.0,-26.0,-33.0,-21.0,-25.0,-36.0,-38.0,-39.0,-39.0,-38.0,-25.0,-26.0,-37.0,-39.0,-40.0,-40.0,-39.0,-27.0,-31.0,-41.0,-40.0,-41.0,-43.0,-45.0,-29.0
06075,1.0,1.0,-59.0,1.0,0.0,0.0,3.0,3.0,4.0,2.0,3.0,0.0,1.0,2.0,2.0,4.0,0.0,-1.0,-2.0,-4.0,-8.0,0.0,-2.0,-18.0,-21.0,-26.0,-32.0,-35.0,-13.0,-15.0,-54.0,-72.0,-73.0,-73.0,-72.0,-49.0,-48.0,-76.0,-76.0,-76.0,-77.0,-74.0,-54.0,-53.0,-76.0,-77.0,-77.0,-77.0,-75.0,-56.0,-54.0,-78.0,-78.0,-78.0,-78.0,-76.0,-54.0
08013,2.0,2.0,-23.0,3.0,1.0,0.0,2.0,6.0,3.0,11.0,3.0,3.0,2.0,3.0,6.0,3.0,10.0,3.0,2.0,3.0,1.0,5.0,3.0,10.0,1.0,-2.0,-6.0,-25.0,-9.0,-16.0,-36.0,-49.0,-53.0,-61.0,-59.0,-36.0,-41.0,-56.0,-61.0,-63.0,-66.0,-66.0,-45.0,-47.0,-62.0,-65.0,-66.0,-68.0,-66.0,-43.0,-47.0,-63.0,-67.0,-67.0,-66.0,-66.0,-45.0
08041,1.0,0.0,-28.0,-35.0,0.0,-1.0,3.0,4.0,-7.0,9.0,1.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,0.0,4.0,3.0,6.0,0.0,3.0,0.0,-7.0,-3.0,-9.0,-18.0,-30.0,-34.0,-44.0,-42.0,-27.0,-30.0,-42.0,-47.0,-49.0,-54.0,-54.0,-39.0,-40.0,-49.0,-53.0,-54.0,-55.0,-56.0,-39.0,-40.0,-51.0,-55.0,-55.0,-55.0,-56.0,-39.0
08035,0.0,-1.0,-28.0,-1.0,1.0,-1.0,1.0,6.0,-4.0,8.0,1.0,2.0,2.0,4.0,6.0,6.0,8.0,3.0,2.0,2.0,1.0,5.0,2.0,7.0,0.0,-1.0,-3.0,-8.0,-4.0,-11.0,-33.0,-46.0,-50.0,-60.0,-59.0,-31.0,-35.0,-53.0,-59.0,-61.0,-65.0,-63.0,-42.0,-43.0,-63.0,-66.0,-66.0,-67.0,-66.0,-44.0,-45.0,-64.0,-67.0,-67.0,-67.0,-66.0,-43.0
06107,-3.0,0.0,-36.0,1.0,0.0,1.0,2.0,0.0,1.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,-3.0,-3.0,-4.0,-17.0,-21.0,-27.0,-29.0,-32.0,-18.0,-22.0,-34.0,-38.0,-39.0,-39.0,-37.0,-24.0,-25.0,-36.0,-39.0,-38.0,-39.0,-38.0,-23.0,-29.0,-40.0,-41.0,-44.0,-43.0,-45.0,-29.0
08001,1.0,1.0,-16.0,2.0,0.0,0.0,3.0,4.0,-1.0,12.0,2.0,3.0,3.0,3.0,3.0,2.0,11.0,4.0,3.0,3.0,3.0,3.0,1.0,11.0,3.0,2.0,0.0,-9.0,-4.0,-8.0,-14.0,-28.0,-32.0,-42.0,-44.0,-26.0,-28.0,-32.0,-41.0,-44.0,-47.0,-48.0,-36.0,-36.0,-41.0,-47.0,-48.0,-51.0,-50.0,-36.0,-36.0,-42.0,-49.0,-49.0,-50.0,-51.0,-36.0
12071,-1.0,-3.0,-16.0,0.0,1.0,0.0,0.0,-1.0,-1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,-3.0,1.0,0.0,0.0,-1.0,-10.0,-2.0,-7.0,-15.0,-20.0,-23.0,-25.0,-27.0,-26.0,-33.0,-31.0,-35.0,-36.0,-36.0,-37.0,-36.0,-41.0,-38.0,-41.0,-41.0,-42.0,-46.0,-43.0,-46.0,-44.0,-46.0,-46.0,-47.0,-50.0,-41.0
09009,-2.0,-1.0,-27.0,-8.0,-1.0,0.0,-1.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,-1.0,-2.0,-14.0,-3.0,-7.0,-22.0,-30.0,-32.0,-35.0,-36.0,-24.0,-27.0,-43.0,-46.0,-47.0,-46.0,-46.0,-34.0,-36.0,-47.0,-49.0,-50.0,-50.0,-50.0,-35.0,-38.0,-50.0,-52.0,-53.0,-54.0,-62.0,-39.0
12105,-2.0,-2.0,-16.0,1.0,2.0,1.0,0.0,0.0,-1.0,4.0,2.0,2.0,2.0,1.0,0.0,-1.0,3.0,2.0,3.0,1.0,1.0,1.0,-1.0,3.0,1.0,2.0,1.0,0.0,-1.0,-5.0,-14.0,-19.0,-22.0,-24.0,-27.0,-21.0,-31.0,-32.0,-36.0,-36.0,-38.0,-39.0,-31.0,-38.0,-36.0,-38.0,-38.0,-40.0,-42.0,-36.0,-44.0,-41.0,-43.0,-43.0,-44.0,-49.0,-37.0
12057,1.0,0.0,-19.0,2.0,2.0,1.0,2.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,-9.0,2.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,-1.0,-3.0,-2.0,-7.0,-22.0,-26.0,-30.0,-33.0,-34.0,-24.0,-31.0,-38.0,-42.0,-43.0,-45.0,-45.0,-38.0,-42.0,-48.0,-49.0,-49.0,-50.0,-50.0,-40.0,-46.0,-51.0,-52.0,-52.0,-53.0,-56.0,-41.0
13089,0.0,-3.0,-20.0,-2.0,0.0,-2.0,0.0,4.0,0.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,0.0,-1.0,-1.0,0.0,6.0,1.0,1.0,-2.0,-2.0,-3.0,-13.0,-3.0,-10.0,-27.0,-34.0,-38.0,-40.0,-40.0,-25.0,-34.0,-47.0,-51.0,-50.0,-51.0,-50.0,-34.0,-42.0,-52.0,-56.0,-55.0,-55.0,-55.0,-42.0,-47.0,-57.0,-59.0,-59.0,-59.0,-59.0,-43.0
13095,-5.0,-4.0,-20.0,-8.0,0.0,-2.0,-2.0,-2.0,4.0,3.0,1.0,1.0,3.0,1.0,0.0,2.0,4.0,2.0,-3.0,-2.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,-1.0,2.0,-6.0,-14.0,-18.0,-22.0,-24.0,-27.0,-19.0,-26.0,-31.0,-35.0,-37.0,-38.0,-39.0,-31.0,-34.0,-40.0,-43.0,-41.0,-44.0,-44.0,-36.0,-37.0,-44.0,-47.0,-47.0,-45.0,-49.0,-34.0
12111,-2.0,-2.0,-20.0,1.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,-2.0,-16.0,-19.0,-22.0,-24.0,-27.0,-19.0,-27.0,-30.0,-33.0,-35.0,-35.0,-35.0,-28.0,-34.0,-37.0,-38.0,-38.0,-39.0,-42.0,-35.0,-41.0,-43.0,-43.0,-44.0,-43.0,-47.0,-34.0
13245,-1.0,-5.0,-22.0,-1.0,-1.0,0.0,2.0,1.0,-1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,-1.0,-2.0,1.0,4.0,-2.0,1.0,1.0,0.0,1.0,0.0,1.0,-5.0,-4.0,-15.0,-22.0,-23.0,-24.0,-15.0,-28.0,-32.0,-35.0,-36.0,-36.0,-36.0,-23.0,-31.0,-38.0,-41.0,-41.0,-40.0,-41.0,-33.0,-39.0,-46.0,-47.0,-48.0,-48.0,-50.0,-34.0
13051,1.0,-3.0,-6.0,1.0,2.0,0.0,2.0,0.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,0.0,-2.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0,-2.0,-3.0,-5.0,-18.0,-24.0,-22.0,-25.0,-26.0,-24.0,-31.0,-32.0,-35.0,-39.0,-41.0,-40.0,-38.0,-41.0,-41.0,-43.0,-44.0,-44.0,-44.0,-43.0,-45.0,-45.0,-47.0,-47.0,-47.0,-50.0,-43.0
