FIPS,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11
48257,0.0,-1.0,5.0,1.0,1.0,1.0,-2.0,-1.0,0.0,-1.0,-1.0,-2.0,-2.0,-4.0,-3.0,-2.0,-1.0,-1.0,2.0,-2.0,-3.0,-2.0,-1.0,2.0,1.0,0.0,0.0,3.0,4.0,3.0,7.0,10.0,12.0,14.0,16.0,12.0,11.0,15.0,18.0,17.0,19.0,20.0,15.0,12.0,20.0,20.0,19.0,20.0,23.0,18.0,13.0,19.0,20.0,19.0,19.0,22.0,17.0
48309,-1.0,-2.0,4.0,1.0,2.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,-2.0,-2.0,-4.0,-3.0,-2.0,-1.0,-2.0,2.0,-2.0,-3.0,-2.0,-2.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,6.0,7.0,9.0,11.0,15.0,12.0,10.0,12.0,17.0,16.0,16.0,16.0,12.0,10.0,17.0,16.0,15.0,18.0,20.0,17.0,12.0,17.0,16.0,16.0,18.0,19.0,14.0
48485,0.0,-1.0,5.0,2.0,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,-2.0,-2.0,-3.0,-3.0,-3.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,-2.0,-2.0,1.0,2.0,2.0,5.0,8.0,6.0,8.0,12.0,9.0,8.0,11.0,11.0,11.0,11.0,13.0,15.0,11.0,17.0,15.0,14.0,15.0,19.0,15.0,11.0,14.0,14.0,14.0,14.0,17.0,14.0
48451,-2.0,-3.0,5.0,0.0,2.0,2.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-2.0,-2.0,-3.0,0.0,-1.0,4.0,-1.0,-1.0,-3.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,6.0,6.0,8.0,8.0,12.0,12.0,8.0,12.0,13.0,14.0,15.0,17.0,12.0,10.0,16.0,15.0,16.0,17.0,21.0,16.0,12.0,18.0,17.0,18.0,18.0,23.0,14.0
48491,0.0,-1.0,5.0,2.0,2.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-2.0,-2.0,-1.0,-1.0,-1.0,2.0,-1.0,-2.0,-1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,5.0,10.0,14.0,16.0,18.0,22.0,15.0,12.0,19.0,20.0,25.0,24.0,25.0,16.0,14.0,24.0,24.0,24.0,26.0,28.0,20.0,15.0,24.0,25.0,25.0,26.0,27.0,18.0
51710,0.0,0.0,7.0,-1.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,3.0,6.0,7.0,10.0,10.0,12.0,10.0,8.0,15.0,14.0,18.0,15.0,16.0,10.0,9.0,15.0,17.0,18.0,18.0,19.0,12.0,10.0,16.0,17.0,17.0,18.0,20.0,11.0
49049,0.0,0.0,7.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-2.0,-2.0,0.0,-1.0,0.0,-1.0,-1.0,-2.0,-1.0,0.0,1.0,0.0,-1.0,0.0,4.0,4.0,4.0,9.0,13.0,17.0,18.0,18.0,10.0,8.0,17.0,19.0,21.0,22.0,20.0,13.0,11.0,19.0,20.0,21.0,22.0,21.0,14.0,11.0,20.0,21.0,20.0,22.0,21.0,12.0
51510,-1.0,-1.0,10.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,3.0,6.0,4.0,8.0,14.0,19.0,21.0,24.0,24.0,14.0,14.0,28.0,27.0,30.0,29.0,28.0,18.0,16.0,27.0,31.0,31.0,32.0,31.0,19.0,17.0,29.0,32.0,30.0,33.0,33.0,18.0
49011,0.0,0.0,9.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-2.0,-2.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,2.0,4.0,4.0,9.0,11.0,19.0,16.0,16.0,9.0,7.0,16.0,19.0,19.0,21.0,19.0,13.0,10.0,19.0,20.0,20.0,23.0,21.0,14.0,11.0,21.0,21.0,21.0,22.0,21.0,12.0
51740,0.0,0.0,7.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,-2.0,-1.0,-2.0,0.0,-2.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,4.0,5.0,7.0,9.0,10.0,11.0,10.0,9.0,13.0,13.0,17.0,14.0,15.0,10.0,9.0,13.0,17.0,17.0,16.0,17.0,12.0,10.0,15.0,15.0,16.0,16.0,19.0,10.0
51650,0.0,0.0,7.0,0.0,0.0,4.0,10.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.0,4.0,7.0,9.0,11.0,12.0,13.0,11.0,9.0,15.0,15.0,19.0,17.0,17.0,10.0,10.0,15.0,18.0,18.0,18.0,19.0,13.0,11.0,17.0,18.0,18.0,19.0,20.0,12.0
49035,0.0,0.0,7.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,4.0,4.0,4.0,8.0,12.0,20.0,17.0,17.0,10.0,8.0,16.0,18.0,19.0,21.0,19.0,14.0,11.0,19.0,20.0,21.0,22.0,21.0,14.0,11.0,20.0,20.0,20.0,22.0,21.0,13.0
51550,0.0,-1.0,8.0,0.0,0.0,3.0,12.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,2.0,4.0,7.0,10.0,12.0,13.0,14.0,12.0,9.0,17.0,16.0,21.0,18.0,19.0,11.0,9.0,16.0,20.0,21.0,20.0,21.0,13.0,11.0,18.0,19.0,20.0,20.0,22.0,12.0
51680,0.0,0.0,2.0,0.0,0.0,1.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,-1.0,-2.0,-2.0,0.0,-2.0,-1.0,-1.0,-1.0,-2.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,2.0,5.0,6.0,7.0,10.0,10.0,11.0,7.0,NAN,14.0,13.0,16.0,15.0,15.0,9.0,NAN,14.0,17.0,16.0,17.0,17.0,NAN,NAN,15.0,15.0,16.0,16.0,19.0,NAN
51700,-1.0,-1.0,6.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,2.0,4.0,6.0,9.0,11.0,12.0,13.0,11.0,9.0,15.0,14.0,19.0,16.0,17.0,10.0,9.0,15.0,17.0,18.0,18.0,18.0,12.0,10.0,17.0,17.0,18.0,18.0,20.0,11.0
50007,0.0,-2.0,4.0,1.0,1.0,0.0,1.0,-1.0,-2.0,1.0,2.0,2.0,4.0,3.0,-1.0,-2.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-2.0,0.0,1.0,1.0,2.0,5.0,4.0,4.0,8.0,14.0,18.0,19.0,22.0,13.0,10.0,22.0,24.0,24.0,27.0,29.0,15.0,14.0,26.0,26.0,27.0,29.0,30.0,16.0,13.0,25.0,26.0,27.0,29.0,31.0,17.0
49057,0.0,0.0,8.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-2.0,-2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,3.0,3.0,6.0,8.0,13.0,13.0,13.0,9.0,6.0,13.0,16.0,16.0,17.0,15.0,12.0,8.0,15.0,16.0,16.0,18.0,17.0,12.0,9.0,17.0,17.0,16.0,18.0,17.0,11.0
51760,-1.0,0.0,4.0,-1.0,0.0,2.0,2.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-1.0,-2.0,-1.0,-1.0,0.0,-2.0,-2.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,4.0,7.0,9.0,12.0,13.0,13.0,11.0,10.0,17.0,15.0,20.0,17.0,18.0,11.0,10.0,16.0,19.0,19.0,19.0,19.0,13.0,11.0,17.0,17.0,19.0,19.0,21.0,12.0
49053,-1.0,-1.0,4.0,0.0,0.0,-1.0,-1.0,2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.0,3.0,3.0,3.0,6.0,10.0,11.0,13.0,8.0,6.0,12.0,10.0,12.0,12.0,14.0,10.0,9.0,11.0,12.0,12.0,13.0,14.0,12.0,9.0,12.0,13.0,15.0,14.0,15.0,9.0
