FIPS,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11
35013,34.0,31.0,29.0,27.0,-1.0,3.0,-18.0,14.0,-34.0,11.0,-8.0,0.0,9.0,-2.0,14.0,-4.0,14.0,-22.0,12.0,19.0,-2.0,16.0,-37.0,31.0,35.0,25.0,1.0,-16.0,24.0,31.0,41.0,15.0,-29.0,20.0,10.0,14.0,31.0,22.0,12.0,-9.0,-17.0,-44.0,-26.0,-15.0,-4.0,-2.0,-15.0,-19.0,-20.0,-32.0,-26.0,-15.0,-18.0,-28.0,-31.0,-39.0,-55.0
20177,8.0,17.0,52.0,6.0,7.0,8.0,23.0,77.0,56.0,-3.0,8.0,14.0,18.0,45.0,143.0,127.0,43.0,76.0,71.0,49.0,79.0,146.0,77.0,-3.0,40.0,129.0,80.0,26.0,-12.0,-21.0,4.0,21.0,58.0,102.0,12.0,34.0,-37.0,37.0,44.0,109.0,21.0,24.0,34.0,55.0,60.0,84.0,81.0,35.0,-25.0,9.0,25.0,43.0,121.0,103.0,47.0,47.0,104.0
18141,7.0,39.0,-13.0,-5.0,15.0,7.0,10.0,84.0,161.0,-3.0,-14.0,1.0,-5.0,1.0,10.0,72.0,32.0,27.0,47.0,30.0,9.0,93.0,208.0,1.0,19.0,31.0,63.0,17.0,15.0,100.0,-11.0,61.0,1.0,-4.0,-24.0,2.0,3.0,-16.0,5.0,NAN,26.0,20.0,26.0,-17.0,-11.0,-1.0,68.0,NAN,132.0,-8.0,142.0,86.0,136.0,NAN,22.0,17.0,104.0
19013,13.0,NAN,-20.0,NAN,NAN,-9.0,-2.0,NAN,NAN,NAN,NAN,NAN,0.0,-2.0,NAN,NAN,NAN,NAN,NAN,2.0,NAN,NAN,NAN,NAN,NAN,NAN,11.0,NAN,-13.0,NAN,-7.0,NAN,-14.0,-21.0,-10.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,11.0,NAN,NAN,NAN,NAN,NAN,-25.0,NAN,NAN,NAN,NAN,NAN,-15.0,NAN,NAN
18157,NAN,19.0,-29.0,-11.0,9.0,-2.0,-4.0,NAN,NAN,-17.0,-19.0,-17.0,-4.0,-2.0,NAN,NAN,NAN,NAN,NAN,NAN,-16.0,NAN,NAN,12.0,-2.0,NAN,NAN,29.0,-15.0,40.0,-6.0,NAN,-15.0,2.0,11.0,NAN,-21.0,NAN,NAN,NAN,NAN,4.0,NAN,5.0,NAN,NAN,NAN,NAN,NAN,NAN,82.0,NAN,NAN,NAN,NAN,39.0,NAN
20173,-1.0,45.0,73.0,12.0,3.0,-11.0,2.0,34.0,-38.0,-6.0,-12.0,6.0,21.0,62.0,87.0,116.0,37.0,68.0,45.0,44.0,68.0,62.0,17.0,-2.0,40.0,105.0,59.0,-7.0,-26.0,-23.0,-15.0,6.0,50.0,87.0,-7.0,-1.0,-36.0,28.0,36.0,100.0,71.0,50.0,4.0,76.0,7.0,65.0,61.0,11.0,-30.0,-31.0,5.0,37.0,88.0,82.0,38.0,45.0,40.0
20045,27.0,33.0,71.0,3.0,21.0,9.0,8.0,64.0,59.0,15.0,15.0,15.0,11.0,46.0,118.0,99.0,45.0,58.0,68.0,34.0,68.0,117.0,59.0,-29.0,12.0,79.0,33.0,-3.0,-27.0,-32.0,-8.0,1.0,48.0,86.0,-11.0,44.0,-39.0,11.0,15.0,88.0,63.0,24.0,73.0,88.0,60.0,76.0,88.0,33.0,-43.0,27.0,57.0,63.0,NAN,103.0,21.0,49.0,110.0
19153,26.0,34.0,-4.0,14.0,1.0,1.0,30.0,88.0,154.0,8.0,24.0,8.0,17.0,17.0,87.0,165.0,17.0,46.0,83.0,9.0,62.0,131.0,197.0,-7.0,47.0,82.0,35.0,60.0,-24.0,52.0,11.0,67.0,0.0,-13.0,9.0,57.0,-20.0,25.0,62.0,58.0,69.0,14.0,27.0,66.0,144.0,115.0,105.0,35.0,-15.0,48.0,150.0,41.0,156.0,70.0,6.0,74.0,27.0
19103,38.0,23.0,-20.0,-11.0,4.0,-9.0,13.0,NAN,123.0,-4.0,-4.0,10.0,14.0,3.0,81.0,NAN,0.0,25.0,NAN,-4.0,34.0,NAN,NAN,-18.0,44.0,31.0,25.0,33.0,-13.0,11.0,5.0,NAN,-8.0,-11.0,-11.0,43.0,-14.0,20.0,NAN,NAN,NAN,28.0,54.0,-6.0,NAN,NAN,NAN,NAN,-26.0,NAN,NAN,35.0,NAN,NAN,12.0,NAN,35.0
20209,18.0,57.0,55.0,30.0,13.0,1.0,16.0,76.0,NAN,-5.0,13.0,13.0,24.0,38.0,109.0,NAN,38.0,70.0,49.0,49.0,104.0,125.0,NAN,0.0,46.0,87.0,47.0,18.0,-14.0,16.0,-9.0,17.0,21.0,69.0,17.0,34.0,-6.0,21.0,-13.0,39.0,60.0,16.0,53.0,NAN,48.0,53.0,60.0,19.0,-20.0,-5.0,68.0,14.0,87.0,57.0,21.0,32.0,49.0
20091,14.0,125.0,105.0,29.0,18.0,-4.0,40.0,120.0,209.0,-13.0,12.0,20.0,22.0,85.0,236.0,255.0,62.0,126.0,101.0,63.0,119.0,208.0,220.0,-20.0,74.0,151.0,66.0,48.0,-17.0,6.0,-3.0,52.0,86.0,120.0,48.0,97.0,-12.0,38.0,47.0,157.0,129.0,90.0,173.0,192.0,101.0,133.0,140.0,65.0,-22.0,40.0,142.0,69.0,159.0,130.0,70.0,102.0,148.0
19113,9.0,6.0,-12.0,-1.0,-2.0,-2.0,5.0,64.0,105.0,3.0,7.0,8.0,12.0,5.0,53.0,194.0,12.0,41.0,61.0,8.0,52.0,138.0,227.0,-3.0,57.0,45.0,22.0,51.0,-6.0,36.0,15.0,96.0,4.0,-1.0,-5.0,35.0,-3.0,33.0,58.0,66.0,76.0,43.0,30.0,2.0,167.0,97.0,72.0,84.0,-6.0,92.0,172.0,36.0,146.0,57.0,8.0,74.0,37.0
19163,0.0,33.0,-14.0,12.0,8.0,17.0,24.0,76.0,144.0,3.0,9.0,18.0,13.0,10.0,38.0,NAN,20.0,27.0,54.0,18.0,31.0,98.0,NAN,-5.0,50.0,32.0,32.0,43.0,-23.0,7.0,11.0,72.0,-4.0,-1.0,0.0,17.0,-9.0,5.0,51.0,75.0,29.0,25.0,34.0,-1.0,133.0,43.0,99.0,92.0,43.0,69.0,137.0,45.0,134.0,59.0,8.0,61.0,30.0
19193,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
25017,-7.0,-7.0,30.0,-16.0,3.0,2.0,-6.0,40.0,55.0,51.0,14.0,7.0,2.0,3.0,12.0,-6.0,28.0,49.0,7.0,30.0,6.0,27.0,40.0,92.0,31.0,23.0,17.0,-9.0,57.0,37.0,11.0,-18.0,39.0,-38.0,23.0,54.0,10.0,-32.0,-10.0,-27.0,27.0,27.0,45.0,-62.0,-33.0,3.0,-10.0,-40.0,-57.0,26.0,16.0,40.0,19.0,-22.0,-50.0,-30.0,25.0
34021,13.0,4.0,41.0,16.0,7.0,0.0,-2.0,39.0,39.0,31.0,1.0,4.0,3.0,0.0,12.0,8.0,34.0,16.0,24.0,27.0,-3.0,38.0,45.0,73.0,25.0,25.0,32.0,40.0,72.0,40.0,36.0,20.0,29.0,3.0,35.0,50.0,-17.0,-36.0,21.0,-30.0,24.0,16.0,-33.0,-27.0,-5.0,-14.0,3.0,5.0,-15.0,17.0,9.0,22.0,18.0,-17.0,-25.0,-31.0,-2.0
04027,1.0,18.0,24.0,21.0,21.0,9.0,41.0,15.0,13.0,30.0,15.0,19.0,14.0,23.0,19.0,10.0,6.0,15.0,16.0,5.0,24.0,29.0,13.0,24.0,-20.0,-17.0,-35.0,-1.0,-9.0,14.0,4.0,-18.0,-52.0,-33.0,-20.0,-28.0,-20.0,-19.0,-23.0,-33.0,-41.0,-26.0,-36.0,-17.0,-27.0,-39.0,-44.0,-44.0,-33.0,-50.0,-41.0,-41.0,-45.0,-61.0,-52.0,-47.0,-53.0
05143,15.0,7.0,36.0,14.0,65.0,16.0,52.0,57.0,-56.0,-18.0,9.0,9.0,52.0,85.0,140.0,9.0,55.0,90.0,67.0,135.0,128.0,138.0,60.0,-3.0,123.0,142.0,169.0,17.0,-38.0,-34.0,-27.0,58.0,138.0,5.0,51.0,40.0,-33.0,35.0,138.0,NAN,NAN,133.0,35.0,37.0,-12.0,70.0,131.0,121.0,-7.0,-46.0,-21.0,29.0,103.0,169.0,125.0,116.0,13.0
05131,37.0,38.0,44.0,10.0,39.0,18.0,8.0,57.0,-47.0,-13.0,27.0,14.0,52.0,77.0,116.0,29.0,52.0,NAN,NAN,NAN,NAN,171.0,83.0,29.0,72.0,NAN,NAN,-4.0,-14.0,11.0,-33.0,-7.0,NAN,7.0,10.0,22.0,-39.0,-4.0,NAN,NAN,NAN,42.0,12.0,45.0,-32.0,45.0,NAN,63.0,-27.0,-40.0,-10.0,17.0,62.0,NAN,73.0,56.0,0.0
05031,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,-59.0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
05119,-2.0,30.0,-10.0,-18.0,35.0,6.0,12.0,8.0,-41.0,-3.0,20.0,20.0,42.0,42.0,57.0,21.0,19.0,53.0,37.0,86.0,62.0,51.0,86.0,-23.0,73.0,51.0,38.0,-3.0,-44.0,-21.0,-38.0,6.0,33.0,23.0,22.0,5.0,-48.0,7.0,39.0,99.0,125.0,68.0,-30.0,73.0,-42.0,42.0,91.0,66.0,16.0,-45.0,34.0,9.0,20.0,73.0,57.0,45.0,-18.0
05007,23.0,17.0,30.0,8.0,48.0,10.0,57.0,50.0,-57.0,-23.0,5.0,5.0,46.0,92.0,142.0,5.0,38.0,82.0,67.0,133.0,118.0,151.0,41.0,-16.0,126.0,134.0,182.0,39.0,-29.0,-27.0,-31.0,41.0,113.0,0.0,29.0,58.0,-37.0,31.0,96.0,212.0,209.0,132.0,47.0,56.0,-19.0,60.0,116.0,102.0,-6.0,-33.0,-16.0,13.0,105.0,159.0,102.0,125.0,21.0
06001,22.0,24.0,55.0,21.0,14.0,13.0,8.0,18.0,26.0,9.0,26.0,20.0,23.0,8.0,14.0,15.0,7.0,41.0,23.0,12.0,-1.0,-23.0,14.0,18.0,29.0,31.0,26.0,3.0,-55.0,-41.0,-18.0,-10.0,-10.0,16.0,0.0,-10.0,-1.0,-23.0,-33.0,-4.0,-2.0,-11.0,-49.0,-14.0,-1.0,6.0,0.0,-1.0,-10.0,-60.0,-61.0,-46.0,4.0,-13.0,-11.0,-6.0,-30.0
06059,9.0,22.0,34.0,7.0,8.0,9.0,4.0,-23.0,10.0,9.0,14.0,14.0,9.0,10.0,14.0,-17.0,7.0,26.0,11.0,9.0,6.0,12.0,17.0,9.0,-30.0,7.0,-40.0,-38.0,-32.0,-7.0,-31.0,-3.0,-15.0,-32.0,-22.0,-12.0,-18.0,-20.0,-26.0,-27.0,-28.0,-25.0,-37.0,-31.0,-21.0,-24.0,-23.0,-32.0,-29.0,-42.0,-53.0,-65.0,-61.0,-39.0,-71.0,-52.0,-42.0
06013,25.0,35.0,70.0,22.0,12.0,19.0,13.0,29.0,39.0,17.0,24.0,16.0,23.0,12.0,29.0,20.0,7.0,28.0,21.0,19.0,2.0,-15.0,13.0,22.0,28.0,21.0,27.0,2.0,-48.0,-33.0,-21.0,-20.0,-24.0,12.0,-1.0,7.0,18.0,-22.0,-34.0,-13.0,5.0,-11.0,-45.0,-15.0,-2.0,1.0,-8.0,1.0,-7.0,-56.0,-53.0,-44.0,-1.0,-18.0,-12.0,-5.0,-17.0
06023,56.0,35.0,51.0,49.0,29.0,21.0,23.0,46.0,21.0,23.0,31.0,27.0,17.0,-4.0,29.0,24.0,18.0,34.0,27.0,4.0,0.0,31.0,39.0,33.0,41.0,36.0,28.0,4.0,-18.0,0.0,15.0,-1.0,36.0,30.0,7.0,21.0,32.0,-13.0,-25.0,-3.0,3.0,-21.0,-29.0,-10.0,-38.0,-15.0,5.0,-8.0,-12.0,-52.0,-29.0,-5.0,-4.0,9.0,-14.0,-19.0,-18.0
22071,12.0,-1.0,34.0,28.0,47.0,-23.0,34.0,25.0,72.0,132.0,127.0,45.0,21.0,25.0,13.0,24.0,15.0,18.0,5.0,19.0,34.0,21.0,59.0,49.0,28.0,58.0,36.0,22.0,-13.0,-6.0,-8.0,-17.0,-20.0,-25.0,-36.0,-67.0,-51.0,-41.0,-37.0,-38.0,-41.0,-51.0,-69.0,-55.0,-45.0,-45.0,-33.0,-44.0,-48.0,-70.0,-52.0,-41.0,-41.0,-36.0,-41.0,-48.0,-62.0
21067,26.0,-9.0,18.0,-15.0,12.0,-8.0,12.0,27.0,42.0,-18.0,-1.0,-9.0,-2.0,16.0,1.0,94.0,-16.0,26.0,53.0,60.0,12.0,36.0,129.0,53.0,2.0,42.0,12.0,45.0,-38.0,-13.0,-5.0,14.0,-20.0,8.0,63.0,-28.0,20.0,4.0,0.0,90.0,92.0,67.0,50.0,57.0,39.0,-37.0,-13.0,20.0,42.0,21.0,21.0,16.0,29.0,11.0,1.0,6.0,5.0
21111,61.0,30.0,43.0,-8.0,21.0,-1.0,14.0,110.0,74.0,-27.0,8.0,-14.0,-1.0,15.0,77.0,154.0,-12.0,53.0,64.0,60.0,9.0,143.0,180.0,36.0,14.0,50.0,-1.0,36.0,-5.0,11.0,-6.0,79.0,-21.0,-12.0,109.0,29.0,15.0,68.0,6.0,98.0,120.0,93.0,166.0,83.0,52.0,-1.0,15.0,72.0,108.0,140.0,71.0,54.0,78.0,78.0,38.0,53.0,104.0
22051,13.0,-31.0,15.0,6.0,19.0,-27.0,-10.0,-9.0,33.0,39.0,28.0,36.0,21.0,21.0,28.0,43.0,28.0,9.0,13.0,19.0,25.0,37.0,79.0,45.0,4.0,59.0,46.0,20.0,5.0,33.0,35.0,7.0,38.0,21.0,7.0,-20.0,19.0,7.0,-4.0,15.0,2.0,-10.0,-28.0,-1.0,-3.0,-17.0,13.0,0.0,17.0,-44.0,-12.0,13.0,-5.0,10.0,21.0,-3.0,-35.0
22033,43.0,-25.0,3.0,16.0,-2.0,-24.0,5.0,46.0,18.0,-15.0,-12.0,20.0,11.0,21.0,53.0,33.0,24.0,26.0,-9.0,9.0,29.0,42.0,58.0,21.0,6.0,54.0,27.0,17.0,12.0,33.0,13.0,-16.0,11.0,3.0,2.0,-32.0,-17.0,-21.0,-23.0,-16.0,-19.0,-11.0,-34.0,-26.0,-18.0,-23.0,-1.0,-17.0,-10.0,-44.0,-20.0,-18.0,-20.0,-8.0,-20.0,-10.0,-28.0
22055,44.0,28.0,10.0,26.0,16.0,-31.0,0.0,16.0,34.0,-29.0,11.0,10.0,20.0,8.0,29.0,75.0,26.0,22.0,-22.0,9.0,28.0,40.0,136.0,26.0,17.0,71.0,41.0,15.0,1.0,80.0,-6.0,-41.0,24.0,-10.0,-6.0,-45.0,6.0,-19.0,-14.0,11.0,6.0,-4.0,-36.0,15.0,-4.0,-2.0,19.0,-2.0,-1.0,-38.0,14.0,-1.0,-6.0,10.0,-2.0,-12.0,-21.0
22019,3.0,33.0,-5.0,4.0,2.0,-25.0,12.0,68.0,40.0,-23.0,43.0,5.0,9.0,16.0,19.0,10.0,9.0,11.0,-9.0,19.0,19.0,16.0,62.0,-1.0,30.0,43.0,32.0,7.0,14.0,44.0,-1.0,0.0,23.0,-7.0,-27.0,-35.0,-20.0,-21.0,-16.0,1.0,-12.0,-21.0,-29.0,-6.0,-31.0,-18.0,-8.0,-25.0,-30.0,-44.0,-18.0,-37.0,-20.0,-10.0,-18.0,-34.0,-31.0
06029,55.0,65.0,49.0,16.0,20.0,21.0,31.0,6.0,45.0,23.0,26.0,22.0,21.0,24.0,42.0,29.0,21.0,30.0,24.0,22.0,30.0,23.0,47.0,26.0,-17.0,6.0,10.0,12.0,5.0,27.0,-23.0,-4.0,-3.0,-18.0,-9.0,-19.0,-2.0,-2.0,-14.0,-29.0,-18.0,-3.0,-23.0,-16.0,-1.0,-8.0,-12.0,-15.0,-4.0,-22.0,-27.0,-33.0,-30.0,-59.0,-46.0,-16.0,-24.0
06037,13.0,27.0,30.0,11.0,13.0,11.0,7.0,-13.0,13.0,8.0,13.0,11.0,14.0,10.0,11.0,-5.0,8.0,32.0,9.0,9.0,7.0,3.0,16.0,6.0,-29.0,5.0,-35.0,-37.0,-47.0,-22.0,-40.0,-21.0,-12.0,-30.0,-29.0,-28.0,-36.0,-32.0,-34.0,-34.0,-35.0,-34.0,-52.0,-48.0,-34.0,-38.0,-34.0,-39.0,-38.0,-54.0,-59.0,-58.0,-58.0,-51.0,-69.0,-55.0,-54.0
35049,44.0,55.0,73.0,47.0,31.0,19.0,9.0,-5.0,-16.0,9.0,1.0,7.0,37.0,34.0,37.0,24.0,25.0,28.0,38.0,39.0,43.0,42.0,25.0,74.0,53.0,58.0,49.0,-10.0,4.0,14.0,41.0,33.0,-6.0,-5.0,-20.0,-30.0,-7.0,-3.0,2.0,-18.0,-30.0,-30.0,-43.0,-23.0,-19.0,12.0,-7.0,-3.0,-22.0,-31.0,-14.0,-6.0,2.0,-10.0,-7.0,-22.0,-30.0
06089,47.0,58.0,81.0,65.0,61.0,40.0,53.0,57.0,25.0,29.0,57.0,53.0,36.0,39.0,31.0,14.0,36.0,68.0,59.0,33.0,40.0,-8.0,5.0,33.0,79.0,64.0,45.0,43.0,-17.0,-23.0,3.0,-26.0,-1.0,39.0,26.0,32.0,42.0,-8.0,-15.0,10.0,24.0,13.0,-31.0,-21.0,-22.0,28.0,39.0,29.0,33.0,-54.0,-41.0,5.0,49.0,61.0,20.0,46.0,33.0
06073,14.0,29.0,48.0,9.0,10.0,9.0,4.0,-30.0,6.0,7.0,18.0,15.0,10.0,7.0,15.0,-20.0,-3.0,19.0,14.0,9.0,8.0,9.0,9.0,7.0,-32.0,7.0,-31.0,-38.0,-34.0,-16.0,-18.0,-3.0,-47.0,-26.0,-35.0,-28.0,-28.0,-33.0,-35.0,-45.0,-49.0,-46.0,-55.0,-51.0,-40.0,-46.0,-42.0,-48.0,-52.0,-70.0,-70.0,-71.0,-72.0,-64.0,-70.0,-77.0,-68.0
36061,0.0,4.0,13.0,5.0,15.0,6.0,-7.0,25.0,18.0,17.0,3.0,4.0,6.0,-6.0,-2.0,-7.0,17.0,5.0,13.0,14.0,-18.0,8.0,11.0,34.0,12.0,9.0,-4.0,-18.0,-14.0,-28.0,-40.0,-40.0,-38.0,-51.0,-49.0,-51.0,-66.0,-79.0,-56.0,-70.0,-56.0,-59.0,-77.0,-79.0,-68.0,-67.0,-62.0,-67.0,-79.0,-62.0,-67.0,-61.0,-60.0,-65.0,-72.0,-77.0,-61.0
06071,8.0,15.0,26.0,12.0,14.0,16.0,7.0,-19.0,-4.0,12.0,17.0,19.0,15.0,11.0,8.0,-22.0,3.0,26.0,20.0,21.0,12.0,7.0,2.0,14.0,-21.0,18.0,-29.0,-23.0,-30.0,-22.0,-19.0,-12.0,-19.0,-35.0,-25.0,-28.0,-25.0,-35.0,-22.0,-27.0,-28.0,-28.0,-34.0,-36.0,-17.0,-17.0,-17.0,-25.0,-25.0,-39.0,-49.0,-57.0,-50.0,-53.0,-59.0,-54.0,-44.0
06067,26.0,55.0,43.0,22.0,23.0,28.0,16.0,38.0,53.0,15.0,30.0,29.0,29.0,15.0,25.0,26.0,11.0,38.0,32.0,31.0,12.0,-20.0,23.0,25.0,38.0,38.0,34.0,7.0,-45.0,-36.0,-36.0,-2.0,-19.0,13.0,-14.0,-13.0,10.0,-13.0,-25.0,-7.0,0.0,-11.0,-49.0,-1.0,-4.0,6.0,3.0,2.0,-6.0,-60.0,-58.0,-28.0,5.0,-14.0,-13.0,-10.0,-23.0
06019,24.0,46.0,26.0,20.0,15.0,14.0,15.0,7.0,48.0,19.0,25.0,21.0,19.0,17.0,29.0,23.0,23.0,35.0,24.0,22.0,25.0,18.0,33.0,22.0,1.0,16.0,11.0,10.0,-17.0,-23.0,-41.0,-11.0,-11.0,-39.0,-19.0,-46.0,-9.0,-30.0,-31.0,-45.0,-34.0,-29.0,-35.0,-27.0,-26.0,-27.0,-32.0,-36.0,-30.0,-37.0,-66.0,-51.0,-38.0,-51.0,-51.0,-41.0,-46.0
25025,6.0,13.0,16.0,-17.0,-2.0,-2.0,-9.0,41.0,61.0,50.0,13.0,4.0,5.0,3.0,66.0,5.0,21.0,41.0,1.0,25.0,1.0,21.0,34.0,98.0,26.0,13.0,1.0,-23.0,19.0,3.0,-18.0,-33.0,4.0,-52.0,-11.0,2.0,-26.0,-51.0,-31.0,-47.0,-14.0,-9.0,-10.0,-68.0,-53.0,-33.0,-41.0,-55.0,-71.0,-24.0,-28.0,-14.0,-20.0,-47.0,-64.0,-58.0,-26.0
22017,118.0,15.0,13.0,4.0,-13.0,-1.0,18.0,103.0,26.0,19.0,30.0,15.0,25.0,26.0,31.0,8.0,17.0,4.0,-17.0,48.0,43.0,43.0,63.0,-2.0,49.0,67.0,58.0,10.0,30.0,-5.0,0.0,32.0,42.0,42.0,-24.0,-19.0,-26.0,-40.0,-2.0,21.0,12.0,-6.0,-46.0,-14.0,-39.0,-16.0,0.0,-9.0,-31.0,-63.0,-29.0,-24.0,-17.0,-10.0,-9.0,-12.0,-43.0
24510,4.0,30.0,6.0,23.0,12.0,-2.0,-1.0,33.0,61.0,6.0,0.0,8.0,9.0,19.0,0.0,39.0,23.0,35.0,51.0,31.0,22.0,31.0,96.0,75.0,46.0,38.0,28.0,37.0,45.0,43.0,-1.0,33.0,19.0,24.0,38.0,17.0,26.0,-37.0,22.0,-37.0,34.0,22.0,-34.0,12.0,24.0,-18.0,-6.0,0.0,-9.0,5.0,52.0,21.0,6.0,23.0,-13.0,-25.0,26.0
25023,9.0,15.0,74.0,-10.0,18.0,10.0,-9.0,67.0,105.0,68.0,22.0,5.0,5.0,0.0,31.0,11.0,27.0,89.0,21.0,53.0,6.0,11.0,69.0,131.0,60.0,44.0,38.0,-15.0,104.0,91.0,43.0,-2.0,122.0,-16.0,82.0,165.0,75.0,4.0,77.0,27.0,137.0,158.0,162.0,-34.0,19.0,75.0,39.0,8.0,-32.0,63.0,95.0,148.0,146.0,21.0,-4.0,22.0,101.0
23005,9.0,24.0,45.0,-16.0,5.0,-5.0,-8.0,50.0,44.0,37.0,8.0,6.0,-21.0,-4.0,16.0,5.0,12.0,62.0,6.0,17.0,5.0,13.0,64.0,82.0,31.0,29.0,4.0,-24.0,66.0,55.0,31.0,-15.0,69.0,-20.0,17.0,104.0,62.0,-3.0,17.0,17.0,48.0,40.0,76.0,-38.0,-21.0,44.0,3.0,-52.0,-38.0,59.0,28.0,69.0,53.0,34.0,-36.0,-33.0,30.0
22015,29.0,2.0,NAN,NAN,NAN,NAN,NAN,54.0,-35.0,NAN,NAN,NAN,NAN,NAN,54.0,2.0,NAN,NAN,NAN,NAN,NAN,38.0,NAN,NAN,NAN,NAN,NAN,NAN,39.0,-16.0,NAN,NAN,NAN,NAN,-27.0,-11.0,-35.0,-31.0,NAN,NAN,NAN,-16.0,-39.0,4.0,-38.0,NAN,NAN,NAN,-2.0,-59.0,-8.0,NAN,NAN,NAN,NAN,NAN,-12.0
35043,66.0,41.0,72.0,23.0,15.0,16.0,4.0,7.0,-32.0,22.0,-1.0,16.0,31.0,29.0,74.0,30.0,28.0,42.0,49.0,77.0,52.0,95.0,1.0,59.0,50.0,40.0,55.0,-2.0,53.0,35.0,55.0,33.0,12.0,6.0,14.0,27.0,23.0,14.0,21.0,18.0,-9.0,-15.0,1.0,3.0,10.0,37.0,27.0,29.0,18.0,20.0,14.0,19.0,30.0,27.0,30.0,19.0,18.0
34007,29.0,36.0,91.0,55.0,13.0,21.0,0.0,68.0,83.0,50.0,-4.0,5.0,12.0,3.0,27.0,43.0,60.0,22.0,53.0,56.0,-11.0,50.0,99.0,129.0,54.0,51.0,25.0,32.0,59.0,41.0,4.0,19.0,50.0,10.0,43.0,24.0,-31.0,-60.0,51.0,-43.0,75.0,41.0,-68.0,-29.0,-9.0,-20.0,15.0,20.0,-18.0,-9.0,22.0,46.0,36.0,-5.0,-32.0,-52.0,-33.0
06065,6.0,15.0,24.0,14.0,9.0,7.0,1.0,-28.0,-8.0,7.0,12.0,9.0,7.0,8.0,10.0,-20.0,-3.0,20.0,13.0,8.0,10.0,10.0,-2.0,8.0,-35.0,-1.0,-48.0,-36.0,-39.0,-31.0,-26.0,-22.0,-43.0,-47.0,-35.0,-38.0,-34.0,-41.0,-35.0,-41.0,-41.0,-37.0,-46.0,-44.0,-30.0,-35.0,-37.0,-43.0,-41.0,-53.0,-60.0,-66.0,-64.0,-64.0,-71.0,-68.0,-59.0
27137,20.0,19.0,0.0,-13.0,-16.0,-17.0,9.0,38.0,38.0,12.0,2.0,-3.0,-11.0,-9.0,12.0,35.0,6.0,28.0,9.0,-20.0,4.0,32.0,50.0,5.0,5.0,24.0,-19.0,-20.0,-14.0,6.0,-21.0,13.0,-11.0,-11.0,8.0,-8.0,-26.0,49.0,20.0,10.0,21.0,29.0,-29.0,-35.0,42.0,34.0,30.0,1.0,-42.0,6.0,58.0,14.0,55.0,45.0,-18.0,34.0,32.0
26049,22.0,25.0,1.0,-11.0,-6.0,8.0,-2.0,69.0,87.0,11.0,15.0,-25.0,-7.0,-2.0,44.0,42.0,36.0,16.0,13.0,34.0,-8.0,90.0,176.0,42.0,86.0,12.0,38.0,1.0,37.0,71.0,6.0,58.0,14.0,30.0,-5.0,42.0,37.0,-14.0,23.0,86.0,16.0,55.0,-22.0,6.0,-18.0,-4.0,10.0,136.0,89.0,14.0,66.0,66.0,32.0,107.0,-22.0,-14.0,94.0
26125,5.0,39.0,-4.0,-4.0,0.0,-5.0,-1.0,58.0,112.0,14.0,3.0,-22.0,-13.0,-2.0,24.0,38.0,20.0,22.0,18.0,28.0,0.0,67.0,198.0,45.0,68.0,17.0,24.0,16.0,21.0,103.0,5.0,55.0,1.0,4.0,0.0,39.0,44.0,-25.0,-4.0,68.0,1.0,21.0,-43.0,31.0,-25.0,-17.0,0.0,96.0,68.0,15.0,83.0,34.0,-1.0,90.0,-32.0,-21.0,63.0
